date,trans0,trans2,comm0,comm2,zan0,zan2,r
2019-07-19,749,2346,631,4944,913,51629,0.9625400248317323
2019-07-20,87,233,176,391,923,1615,0.6537226277372262
2019-07-21,63,0,263,0,1345,0,0.0
2019-07-22,82,1699,35,2584,98,19181,0.99092022467165
2019-07-23,0,408,0,936,0,9479,1.0
2019-07-24,13,22,42,197,153,10926,0.981678851404915
2019-07-25,0,74,0,190,0,1637,1.0
2019-07-26,3434,2362,12099,3197,458055,15412,0.04240343417064496
2019-07-27,184,348,80,1438,294,5277,0.9267812623015352
2019-07-28,62,309,53,281,5118,1071,0.24093414563388454
2019-07-29,606,616,1129,1179,39708,6948,0.17421193161439447
2019-07-30,70,0,297,0,4582,0,0.0
2019-07-31,0,176,0,333,0,334,1.0
2019-08-01,87,24,185,57,628,338,0.31766489764973466
2019-08-02,40,24,36,61,277,389,0.5731559854897219
2019-08-03,0,149,0,480,0,2500,1.0
2019-08-04,228,278,381,401,1937,1072,0.4074936001861764
2019-08-05,0,1589,0,1341,0,2073,1.0
2019-08-06,243,2150,711,1539,3050,15077,0.8241545893719807
2019-08-07,336,66,440,308,721,1713,0.5823102678571429
2019-08-08,21,964,45,1301,2844,8052,0.7799954638239963
2019-08-09,56,1236,232,5395,6776,81506,0.9257990987489627
2019-08-10,0,2253,0,2203,0,33285,1.0
2019-08-11,0,1392,0,1298,0,7094,1.0
2019-08-12,471,330,572,538,3327,4775,0.5635673624288425
2019-08-13,10,139,25,264,1047,3353,0.7763538652335676
2019-08-14,152,3877,165,11027,1930,255362,0.9917545218026296
2019-08-15,23,450,30,944,116,73363,0.9977444411819663
2019-08-16,182,1094,722,4585,14848,16631,0.5861489149282749
2019-08-17,3066,130,1911,143,40887,2187,0.050906381922026324
2019-08-18,223,38,443,51,15991,11394,0.4080668088130775
2019-08-19,20,168,96,903,2110,20248,0.9054576343172648
2019-08-20,182,33,89,24,1298,324,0.19538461538461538
2019-08-21,174,422,343,292,32668,6223,0.17289766213050198
2019-08-22,0,4448,0,4587,0,83459,1.0
2019-08-23,0,0,0,0,0,0,0
2019-08-24,40,2596,324,2954,736,5482,0.909330695680844
2019-08-25,32,206,400,128,480,785,0.55096011816839
2019-08-26,183,9178,468,7818,37715,27369,0.5362560587929555
2019-08-27,17,180,129,366,6571,1717,0.2520044543429844
2019-08-28,0,337,0,1198,0,4934,1.0
2019-08-29,79,91,112,125,14534,1226,0.08919403723634564
2019-08-30,595,90,225,191,1035,1892,0.5394736842105263
2019-08-31,0,0,0,0,0,0,0
2019-09-01,170,0,428,0,3511,0,0.0
2019-09-02,0,88,0,289,0,1242,1.0
2019-09-03,13,478,25,924,164,6739,0.9757880858204483
2019-09-04,46,1276,186,7708,1172,60141,0.9800932949566845
2019-09-05,82,355,370,1033,2087,3321,0.64969646799117
2019-09-06,324,4329,255,10777,1477,92164,0.9811938605638183
2019-09-07,766,537,2402,1392,12081,7410,0.3798194241093216
2019-09-08,0,592,0,1781,0,8008,1.0
2019-09-09,94,1345,2,1267,582,10084,0.949304620906236
2019-09-10,21,164,209,107,1678,2845,0.6202229299363057
2019-09-11,5132,9561,31002,14857,634378,199201,0.25009646237520006
2019-09-12,39,431,133,1483,1975,5674,0.7794555726759117
2019-09-13,340,931,1184,1666,2770,7040,0.6917665637786232
2019-09-14,99,131,400,1284,1042,4330,0.7884984902552841
2019-09-15,112,242,1990,429,6614,3463,0.3217120622568093
2019-09-16,2107,3418,3309,8708,35708,125472,0.7698996206398765
2019-09-17,0,98,0,533,0,1865,1.0
2019-09-18,289,137,232,465,2058,721,0.3390568939005638
2019-09-19,0,1324,0,7922,0,110318,1.0
2019-09-20,560,795,4722,2152,30680,160674,0.8198143128422761
2019-09-21,14,950,323,1658,568,7678,0.9191314449110892
2019-09-22,309,200,4188,301,32739,3391,0.0946313946702976
2019-09-23,106,730,164,1052,712,5871,0.8862767805442965
2019-09-24,386,804,2348,2848,26060,26451,0.5111126203371988
2019-09-25,0,294,0,677,0,2578,1.0
