date,trans0,trans1,trans2,comm0,comm1,comm2,zan0,zan1,zan2,r
2019-12-08,329,21365,16208,1962,518,7634,6361,1298,42791,0.6767107427944671
2019-12-09,0,105,1157,0,287,2787,0,38524,26817,0.44147997187020105
2019-12-10,123,0,3197,189,0,4009,1525,0,77312,0.9787273464188524
2019-12-11,149,0,2280,318,0,4793,1806,0,15856,0.9098087453376716
2019-12-12,42,0,20636,202,0,1400,9564,0,18636,0.8057052297939779
2019-12-13,64,23,758,262,101,3684,4209,3408,10633,0.6514130152968628
2019-12-14,242,0,50,277,0,276,2163,0,2271,0.4919492328092442
2019-12-15,305,0,4000,370,0,5605,3130,0,53133,0.9428189291135055
2019-12-16,110,0,4004,552,0,3821,8073,0,24688,0.7882321567106284
2019-12-17,190,25,2964,998,104,1936,20306,5635,6327,0.2917240483305184
2019-12-18,159,0,8555,187,0,5657,8699,0,10525,0.7322538630039666
2019-12-19,24,0,1225,29,0,893,4813,0,6791,0.6467513611615245
2019-12-20,10474,0,1038,3409,0,3831,8077,0,21973,0.5500184418671366
2019-12-21,0,0,3780,0,0,4790,0,0,11531,1.0
2019-12-22,61,0,28509,278,0,9332,1463,0,26464,0.9727411620554556
